Source,Preferred society name,Society id,Cross-dataset id,Original society name,Revised latitude,Revised longitude,Original latitude,Original longitude,Glottolog language/dialect id,Glottolog language/dialect name,ISO code,Language family,Focal Year: EA015 Community marriage organization,Code: EA015 Community marriage organization,Description: EA015 Community marriage organization,Comment: EA015 Community marriage organization,Subcase: EA015 Community marriage organization,References: EA015 Community marriage organization,Focal Year: EA027 Kin terms for cousins,Code: EA027 Kin terms for cousins,Description: EA027 Kin terms for cousins,Comment: EA027 Kin terms for cousins,Subcase: EA027 Kin terms for cousins,References: EA027 Kin terms for cousins,CousinsDistinguished,Focal Year: EA024 Cousin marriages permitted: subtypes,Code: EA024 Cousin marriages permitted: subtypes,Description: EA024 Cousin marriages permitted: subtypes,Comment: EA024 Cousin marriages permitted: subtypes,Subcase: EA024 Cousin marriages permitted: subtypes,References: EA024 Cousin marriages permitted: subtypes,PermitFirstCousins,Focal Year: EA026 Cousin marriages preferred: subtypes,Code: EA026 Cousin marriages preferred: subtypes,Description: EA026 Cousin marriages preferred: subtypes,Comment: EA026 Cousin marriages preferred: subtypes,Subcase: EA026 Cousin marriages preferred: subtypes,References: EA026 Cousin marriages preferred: subtypes,PreferCrossCousins
Ethnographic Atlas,American Samoans,Ii1,xd876,Samoans (Ii1),-13.68,-172.41,-14,-170,samo1305,Samoan,smo,Austronesian,1920,2,"Segmented communities, i.e., those divided into barrios, wards, or hamlets, each of which is essentially a localized kin group, a clan or ramage, in the absence of any indication of local exogamy. Large extended families (see ""Domestic organization""), are treated as clan-barrios if they are integrated by a rule of ambilineal, matrilineal, or patrilineal descent.",,with special reference to American Samoa,Grattan(1948); Mead(1937c); Mead(1950b); Mead(1930c); Buck(1930); Stair(1897); Murdock(1934l); Kramer(1901-02); Turner(1884); Kramer(1906); Cook(1942); Freeman(1965); Mead(1928); Ember(1959); ,1920,4,"Hawaiian, i.e., all cousins equated with siblings or called by terms clearly derivative from those for siblings",,with special reference to American Samoa,Grattan(1948); Mead(1937c); Mead(1950b); Mead(1930c); Buck(1930); Stair(1897); Murdock(1934l); Kramer(1901-02); Turner(1884); Kramer(1906); Cook(1942); Freeman(1965); Mead(1928); Ember(1959); ,0,1920,8,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",,with special reference to American Samoa,Grattan(1948); Mead(1937c); Mead(1950b); Mead(1930c); Buck(1930); Stair(1897); Murdock(1934l); Kramer(1901-02); Turner(1884); Kramer(1906); Cook(1942); Freeman(1965); Mead(1928); Ember(1959); ,0,1920,9,No preferred cousin marriage,,with special reference to American Samoa,Grattan(1948); Mead(1937c); Mead(1950b); Mead(1930c); Buck(1930); Stair(1897); Murdock(1934l); Kramer(1901-02); Turner(1884); Kramer(1906); Cook(1942); Freeman(1965); Mead(1928); Ember(1959); ,0
Ethnographic Atlas,Kiga,Ad13,xd80,Chiga (Ad13),-3,30,-3,30,chig1238,Chiga,cgg,Atlantic-Congo,1930,6,"Clan-communities, each consisting essentially of a single localized exogamous kin group or clan (see ""Organization of clan communities"" for more detail)",,,Taylor(1962); Edel(1957); Edel(1937); ,1930,5,"Iroquois, i.e., FaSiCh equated with MoBrCh but differentiated from both siblings and parallel cousins",,,Taylor(1962); Edel(1957); Edel(1937); ,1,1930,4,One of four first cousins marriageable,,,Taylor(1962); Edel(1957); Edel(1937); ,1,1930,2,MoBrDa is preferred spouse,,,Taylor(1962); Edel(1957); Edel(1937); ,1
Ethnographic Atlas,Hill Bhuiya,Eg7,xd683,Hill Bhuiya (Eg7),21,85,21,85,nucl1284,Nuclear Oriya,ori,Indo-European,1930,6,"Clan-communities, each consisting essentially of a single localized exogamous kin group or clan (see ""Organization of clan communities"" for more detail)",,with special reference to the Pauri or Hill Bhuiya,Roy(1935); ,1930,4,"Hawaiian, i.e., all cousins equated with siblings or called by terms clearly derivative from those for siblings",,with special reference to the Pauri or Hill Bhuiya,Roy(1935); ,0,1930,3,Two of four first cousins marriageable,,with special reference to the Pauri or Hill Bhuiya,Roy(1935); ,1,1930,9,No preferred cousin marriage,,with special reference to the Pauri or Hill Bhuiya,Roy(1935); ,0
Ethnographic Atlas,!Kung,Aa1,xd1,Kung (Aa1),-20,21,-20,21,juho1239,Ju'hoan,ktz,Kxa,1950,4,"Exogamous communities, i.e., those revealing a marked tendency toward local exogamy without having the specific structure of clans",,Nyai Nyae region,Marshall(1976); Marshall(1965); Marshall(1962); Marshall(1961); Marshall(1960); Harpending(1971); Marshall(1958); Marshall(1957b); Marshall(1957a); Marshall(1957); Marshall(1956); Hansen et al.(1969); Konner(1977); Konner(1973); Konner(1972); Konner(1971); Biesele(1976); Biesele(1975); Biesele(1972); Tobias(1978); Thomas(1959); Marshall(1959); Schapera(1930); Draper(nd); Draper(1975); Draper(1972); Shostak(1981); Howell(nd); Howell(1979); Marshall and Marshall(1956); Lee(1979); Lee(1974); Lee(1972); Lee(1968); Lee(1966); Lee and DeVore(1976); ,1950,3,"Eskimo, i.e., FaBrCh, FaSiCh, MoBrCh, and MoSiCh equated with each other but differentiated from siblings",,Nyai Nyae region,Marshall(1976); Marshall(1965); Marshall(1962); Marshall(1961); Marshall(1960); Harpending(1971); Marshall(1958); Marshall(1957b); Marshall(1957a); Marshall(1957); Marshall(1956); Hansen et al.(1969); Konner(1977); Konner(1973); Konner(1972); Konner(1971); Biesele(1976); Biesele(1975); Biesele(1972); Tobias(1978); Thomas(1959); Marshall(1959); Schapera(1930); Draper(nd); Draper(1975); Draper(1972); Shostak(1981); Howell(nd); Howell(1979); Marshall and Marshall(1956); Lee(1979); Lee(1974); Lee(1972); Lee(1968); Lee(1966); Lee and DeVore(1976); ,0,1950,8,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",,Nyai Nyae region,Marshall(1976); Marshall(1965); Marshall(1962); Marshall(1961); Marshall(1960); Harpending(1971); Marshall(1958); Marshall(1957b); Marshall(1957a); Marshall(1957); Marshall(1956); Hansen et al.(1969); Konner(1977); Konner(1973); Konner(1972); Konner(1971); Biesele(1976); Biesele(1975); Biesele(1972); Tobias(1978); Thomas(1959); Marshall(1959); Schapera(1930); Draper(nd); Draper(1975); Draper(1972); Shostak(1981); Howell(nd); Howell(1979); Marshall and Marshall(1956); Lee(1979); Lee(1974); Lee(1972); Lee(1968); Lee(1966); Lee and DeVore(1976); ,0,1950,9,No preferred cousin marriage,,Nyai Nyae region,Marshall(1976); Marshall(1965); Marshall(1962); Marshall(1961); Marshall(1960); Harpending(1971); Marshall(1958); Marshall(1957b); Marshall(1957a); Marshall(1957); Marshall(1956); Hansen et al.(1969); Konner(1977); Konner(1973); Konner(1972); Konner(1971); Biesele(1976); Biesele(1975); Biesele(1972); Tobias(1978); Thomas(1959); Marshall(1959); Schapera(1930); Draper(nd); Draper(1975); Draper(1972); Shostak(1981); Howell(nd); Howell(1979); Marshall and Marshall(1956); Lee(1979); Lee(1974); Lee(1972); Lee(1968); Lee(1966); Lee and DeVore(1976); ,0
Ethnographic Atlas,Arikara,Ne10,xd1209,Arikara (Ne10),46,-101,46,-101,arik1262,Arikara,ari,Caddoan,,NA,Missing data,,,,1860,1,"Crow, i.e., FaSiCh equated with Fa or FaSi and/or MoBrCh with Ch or BrCh(ws)",,,Gilmore(1927); Lowie(1912a); Curtiss(1909); Will and Hyde(1917); Macgowan(1942); ,1,,NA,Missing data,,,,NA,,NA,Missing data,,,,NA
Ethnographic Atlas,Mimika,Ie30,xd808,Mimika (Ie30),-4,135,-4,135,kamo1255,Kamoro,kgq,Nuclear Trans New Guinea,1950,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,,Pouwer(1955); ,1950,4,"Hawaiian, i.e., all cousins equated with siblings or called by terms clearly derivative from those for siblings",,,Pouwer(1955); ,0,,NA,Missing data,,,,NA,,NA,Missing data,,,,NA
Ethnographic Atlas,Hopi,Nh18,xd1268,Hopi (Nh18),36,-111,36,-111,hopi1249,Hopi,hop,Uto-Aztecan,1920,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,Old Oraiibi,Beaglehole and Beaglehole(1935); Hrdlicka(1935); Titiev(1944); Voegelin and Voegelin(1957); Simmmons(1942); Murdock(1934n); Dennis(1940); Eggan(1950); Lowie(1929); Beaglehole(1937); ,1920,1,"Crow, i.e., FaSiCh equated with Fa or FaSi and/or MoBrCh with Ch or BrCh(ws)",,Old Oraiibi,Beaglehole and Beaglehole(1935); Hrdlicka(1935); Titiev(1944); Voegelin and Voegelin(1957); Simmmons(1942); Murdock(1934n); Dennis(1940); Eggan(1950); Lowie(1929); Beaglehole(1937); ,1,1920,8,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",,Old Oraiibi,Beaglehole and Beaglehole(1935); Hrdlicka(1935); Titiev(1944); Voegelin and Voegelin(1957); Simmmons(1942); Murdock(1934n); Dennis(1940); Eggan(1950); Lowie(1929); Beaglehole(1937); ,0,1920,9,No preferred cousin marriage,,Old Oraiibi,Beaglehole and Beaglehole(1935); Hrdlicka(1935); Titiev(1944); Voegelin and Voegelin(1957); Simmmons(1942); Murdock(1934n); Dennis(1940); Eggan(1950); Lowie(1929); Beaglehole(1937); ,0
Ethnographic Atlas,Tao,Ia14,xd737,Yami (Ia14),22.05,121.55,22,122,yami1254,Yami,tao,Austronesian,1930,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,,Kane and Segawa(1956); Mabushi(1960); Wei and Liu(1962); ,1930,3,"Eskimo, i.e., FaBrCh, FaSiCh, MoBrCh, and MoSiCh equated with each other but differentiated from siblings",,,Kane and Segawa(1956); Mabushi(1960); Wei and Liu(1962); ,0,1930,7,Nonlateral marriage when evidence is available only for first cousins,,,Kane and Segawa(1956); Mabushi(1960); Wei and Liu(1962); ,0,1930,9,No preferred cousin marriage,,,Kane and Segawa(1956); Mabushi(1960); Wei and Liu(1962); ,0
Ethnographic Atlas,Kaoka,Ig20,xd853,Kaoka (Ig20),-9.49,159.82,-10,161,long1395,Longgu,lgu,Austronesian,1920,2,"Segmented communities, i.e., those divided into barrios, wards, or hamlets, each of which is essentially a localized kin group, a clan or ramage, in the absence of any indication of local exogamy. Large extended families (see ""Domestic organization""), are treated as clan-barrios if they are integrated by a rule of ambilineal, matrilineal, or patrilineal descent.",,with special reference to the village of Longgu,Hogbin(1965); ,1920,5,"Iroquois, i.e., FaSiCh equated with MoBrCh but differentiated from both siblings and parallel cousins",,with special reference to the village of Longgu,Hogbin(1965); ,1,1920,7,Nonlateral marriage when evidence is available only for first cousins,,with special reference to the village of Longgu,Hogbin(1965); ,0,1920,9,No preferred cousin marriage,,with special reference to the village of Longgu,Hogbin(1965); ,0
Ethnographic Atlas,Cheyenne,Ne5,xd1224,Cheyenne (Ne5),39,-104,39,-104,chey1247,Cheyenne,chy,Algic,1860,4,"Exogamous communities, i.e., those revealing a marked tendency toward local exogamy without having the specific structure of clans",,,Grinnell(1923); Grinnell(1918); Anderson(1949); Eggan(1937b); Hilger(1946); Mooney(1905-07); Hoebel(1960); ,1860,4,"Hawaiian, i.e., all cousins equated with siblings or called by terms clearly derivative from those for siblings",,,Grinnell(1923); Grinnell(1918); Anderson(1949); Eggan(1937b); Hilger(1946); Mooney(1905-07); Hoebel(1960); ,0,1860,8,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",,,Grinnell(1923); Grinnell(1918); Anderson(1949); Eggan(1937b); Hilger(1946); Mooney(1905-07); Hoebel(1960); ,0,1860,9,No preferred cousin marriage,,,Grinnell(1923); Grinnell(1918); Anderson(1949); Eggan(1937b); Hilger(1946); Mooney(1905-07); Hoebel(1960); ,0
Ethnographic Atlas,Ifugao,Ia3,xd743,Ifugao (Ia3),17,121,17,121,bata1298,Batad Ifugao,ifb,Austronesian,1920,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,Kiangan Group,Barton(1930); Barton(1922); Barton(1919); Barton(1946); Barton(1938); ,1920,4,"Hawaiian, i.e., all cousins equated with siblings or called by terms clearly derivative from those for siblings",,Kiangan Group,Barton(1930); Barton(1922); Barton(1919); Barton(1946); Barton(1938); ,0,1920,8,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",,Kiangan Group,Barton(1930); Barton(1922); Barton(1919); Barton(1946); Barton(1938); ,0,1920,9,No preferred cousin marriage,,Kiangan Group,Barton(1930); Barton(1922); Barton(1919); Barton(1946); Barton(1938); ,0
Ethnographic Atlas,Dagomba,Ag44,xd282,Dagomba (Ag44),9,0,9,0,dagb1246,Dagbani,dag,Atlantic-Congo,,NA,Missing data,,,,1910,4,"Hawaiian, i.e., all cousins equated with siblings or called by terms clearly derivative from those for siblings",,,Duncan-Johnstone and Blair(1932); Rattray(1932); Fisch(1913); ,0,1910,7,Nonlateral marriage when evidence is available only for first cousins,,,Duncan-Johnstone and Blair(1932); Rattray(1932); Fisch(1913); ,0,1910,9,No preferred cousin marriage,,,Duncan-Johnstone and Blair(1932); Rattray(1932); Fisch(1913); ,0
Ethnographic Atlas,Tahltan,Na27,xd1043,Tahltan (Na27),58,-131,58,-131,tahl1239,Tahltan,tht,Athapaskan-Eyak-Tlingit,1870,4,"Exogamous communities, i.e., those revealing a marked tendency toward local exogamy without having the specific structure of clans",,,Emmons(1911); MacLachlan(1957); Teit(1906a); Teit(1956); ,,NA,Missing data,,,,NA,,NA,Missing data,,,,NA,,NA,Missing data,,,,NA
Ethnographic Atlas,Dena'ina,Na26,xd1042,Tanaina (Na26),62,-144,62,-144,tana1289,Tanaina,tfn,Athapaskan-Eyak-Tlingit,1870,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,with special reference to the Iliamna,Osgood(1937); Osgood(1933); ,1870,5,"Iroquois, i.e., FaSiCh equated with MoBrCh but differentiated from both siblings and parallel cousins",,with special reference to the Iliamna,Osgood(1937); Osgood(1933); ,1,1870,8,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",,with special reference to the Iliamna,Osgood(1937); Osgood(1933); ,0,1870,9,No preferred cousin marriage,,with special reference to the Iliamna,Osgood(1937); Osgood(1933); ,0
Ethnographic Atlas,Rotinese,Ic4,xd766,Rotinese (Ic4),-10.71,123.18,-11,123,term1237,Termanu,twu,Austronesian,,NA,Missing data,,,,1920,5,"Iroquois, i.e., FaSiCh equated with MoBrCh but differentiated from both siblings and parallel cousins",For cross-cousins of opposite sex; cross-cousins of the same sex are called by sibling terms,,Kruyt(1921); Wetering(1925); ,1,1920,2,"Trilateral marriage, i.e., marriage allowed with any first cousin except an orthocousin or lineage mate",,,Kruyt(1921); Wetering(1925); ,1,1920,1,A symmetrical cross-cousin is preferred spouse,,,Kruyt(1921); Wetering(1925); ,1
Ethnographic Atlas,Yahanduka,Nd44,xd1179,Yahanduka (Nd44),42,-115,42,-115,west2622,Western Shoshoni,,Uto-Aztecan,1850,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,,Steward(1941); Steward(1938); ,1850,4,"Hawaiian, i.e., all cousins equated with siblings or called by terms clearly derivative from those for siblings",,,Steward(1941); Steward(1938); ,0,1850,8,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",But marriage was preferred with a stepdaughter of FaSi,,Steward(1941); Steward(1938); ,0,1850,9,No preferred cousin marriage,But marriage was preferred with a stepdaughter of FaSi,,Steward(1941); Steward(1938); ,0
Ethnographic Atlas,Montagnais,Na32,xd1048,Montagnais (Na32),48,-72,48,-72,mont1268,Montagnais,moe,Algic,1880,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,Lake St. John & Mistassini Band,Lane(1952); Lips(1947b); Lips(1947); Speck(1935); Speck(1931); Leacock(1969); Burgesse(1944); ,1880,5,"Iroquois, i.e., FaSiCh equated with MoBrCh but differentiated from both siblings and parallel cousins",,Lake St. John & Mistassini Band,Lane(1952); Lips(1947b); Lips(1947); Speck(1935); Speck(1931); Leacock(1969); Burgesse(1944); ,1,1880,3,Two of four first cousins marriageable,,Lake St. John & Mistassini Band,Lane(1952); Lips(1947b); Lips(1947); Speck(1935); Speck(1931); Leacock(1969); Burgesse(1944); ,1,1880,2,MoBrDa is preferred spouse,,Lake St. John & Mistassini Band,Lane(1952); Lips(1947b); Lips(1947); Speck(1935); Speck(1931); Leacock(1969); Burgesse(1944); ,1
Ethnographic Atlas,Shako,Ca42,xd451,Shako (Ca42),7,36,7,36,shek1245,Sheko,she,Dizoid,1950,2,"Segmented communities, i.e., those divided into barrios, wards, or hamlets, each of which is essentially a localized kin group, a clan or ramage, in the absence of any indication of local exogamy. Large extended families (see ""Domestic organization""), are treated as clan-barrios if they are integrated by a rule of ambilineal, matrilineal, or patrilineal descent.",,,Straube(1963); ,,NA,Missing data,,,,NA,,NA,Missing data,,,,NA,,NA,Missing data,,,,NA
Ethnographic Atlas,Kariyarra,Id5,xd780,Kariera (Id5),-21,118,-21,118,kari1304,Kariyarra,vka,Pama-Nyungan,1910,6,"Clan-communities, each consisting essentially of a single localized exogamous kin group or clan (see ""Organization of clan communities"" for more detail)",,,Romney and Epling(1958); Radcliffe-Brown(1930); Radcliffe-Brown(1913); ,1910,5,"Iroquois, i.e., FaSiCh equated with MoBrCh but differentiated from both siblings and parallel cousins",,,Romney and Epling(1958); Radcliffe-Brown(1930); Radcliffe-Brown(1913); ,1,1910,3,Two of four first cousins marriageable,,,Romney and Epling(1958); Radcliffe-Brown(1930); Radcliffe-Brown(1913); ,1,1910,1,A symmetrical cross-cousin is preferred spouse,,,Romney and Epling(1958); Radcliffe-Brown(1930); Radcliffe-Brown(1913); ,1
Ethnographic Atlas,Nyakyusa,Ad6,xd123,Nyakyusa (Ad6),-9,34,-9,34,nyak1261,Nyakyusa,,Atlantic-Congo,1930,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,Age villages of Mwaya and Masoko,Wilson(1977); Wilson(1959); Wilson(1957); Lehmann(1951); Wilson(1951b); Wilson(1951a); Wilson(1938); Wilson(1936); McKenny(1973); Charsley and McKenny(1974); ,1930,5,"Iroquois, i.e., FaSiCh equated with MoBrCh but differentiated from both siblings and parallel cousins",,Age villages of Mwaya and Masoko,Wilson(1977); Wilson(1959); Wilson(1957); Lehmann(1951); Wilson(1951b); Wilson(1951a); Wilson(1938); Wilson(1936); McKenny(1973); Charsley and McKenny(1974); ,1,1930,8,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",,Age villages of Mwaya and Masoko,Wilson(1977); Wilson(1959); Wilson(1957); Lehmann(1951); Wilson(1951b); Wilson(1951a); Wilson(1938); Wilson(1936); McKenny(1973); Charsley and McKenny(1974); ,0,1930,9,No preferred cousin marriage,,Age villages of Mwaya and Masoko,Wilson(1977); Wilson(1959); Wilson(1957); Lehmann(1951); Wilson(1951b); Wilson(1951a); Wilson(1938); Wilson(1936); McKenny(1973); Charsley and McKenny(1974); ,0
Ethnographic Atlas,Shluh,Cd5,xd523,Shluh (Cd5),30,-9,30,-9,susi1238,Susiua,,Afro-Asiatic,1920,2,"Segmented communities, i.e., those divided into barrios, wards, or hamlets, each of which is essentially a localized kin group, a clan or ramage, in the absence of any indication of local exogamy. Large extended families (see ""Domestic organization""), are treated as clan-barrios if they are integrated by a rule of ambilineal, matrilineal, or patrilineal descent.",,with special reference to those of the Grand Atlas Mountains,Ubach and Rackow(1923); Montagne(1930); Montagne(1927); ,,NA,Missing data,,,,NA,,NA,Missing data,,,,NA,,NA,Missing data,,,,NA
